vehicle1-relx(m),vehicle1-rely(m),vehicle1-relvx(km/h),vehicle1-relvy(km/h),vehicle2-relx(m),vehicle2-rely(m),vehicle2-relvx(km/h),vehicle2-relvy(km/h),vehicle3-relx(m),vehicle3-rely(m),vehicle3-relvx(km/h),vehicle3-relvy(km/h),vehicle4-relx(m),vehicle4-rely(m),vehicle4-relvx(km/h),vehicle4-relvy(km/h),vehicle5-relx(m),vehicle5-rely(m),vehicle5-relvx(km/h),vehicle5-relvy(km/h),vehicle6-relx(m),vehicle6-rely(m),vehicle6-relvx(km/h),vehicle6-relvy(km/h),vehicle7-relx(m),vehicle7-rely(m),vehicle7-relvx(km/h),vehicle7-relvy(km/h),vehicle8-relx(m),vehicle8-rely(m),vehicle8-relvx(km/h),vehicle8-relvy(km/h),vehicle9-relx(m),vehicle9-rely(m),vehicle9-relvx(km/h),vehicle9-relvy(km/h),vehicle10-relx(m),vehicle10-rely(m),vehicle10-relvx(km/h),vehicle10-relvy(km/h),vehicle11-relx(m),vehicle11-rely(m),vehicle11-relvx(km/h),vehicle11-relvy(km/h),vehicle12-relx(m),vehicle12-rely(m),vehicle12-relvx(km/h),vehicle12-relvy(km/h),vehicle13-relx(m),vehicle13-rely(m),vehicle13-relvx(km/h),vehicle13-relvy(km/h),vehicle14-relx(m),vehicle14-rely(m),vehicle14-relvx(km/h),vehicle14-relvy(km/h),vehicle15-relx(m),vehicle15-rely(m),vehicle15-relvx(km/h),vehicle15-relvy(km/h),vehicle16-relx(m),vehicle16-rely(m),vehicle16-relvx(km/h),vehicle16-relvy(km/h),vehicle17-relx(m),vehicle17-rely(m),vehicle17-relvx(km/h),vehicle17-relvy(km/h),vehicle18-relx(m),vehicle18-rely(m),vehicle18-relvx(km/h),vehicle18-relvy(km/h),vehicle19-relx(m),vehicle19-rely(m),vehicle19-relvx(km/h),vehicle19-relvy(km/h),vehicle20-relx(m),vehicle20-rely(m),vehicle20-relvx(km/h),vehicle20-relvy(km/h),vehicle21-relx(m),vehicle21-rely(m),vehicle21-relvx(km/h),vehicle21-relvy(km/h),vehicle22-relx(m),vehicle22-rely(m),vehicle22-relvx(km/h),vehicle22-relvy(km/h),vehicle23-relx(m),vehicle23-rely(m),vehicle23-relvx(km/h),vehicle23-relvy(km/h),vehicle24-relx(m),vehicle24-rely(m),vehicle24-relvx(km/h),vehicle24-relvy(km/h),vehicle25-relx(m),vehicle25-rely(m),vehicle25-relvx(km/h),vehicle25-relvy(km/h),vehicle26-relx(m),vehicle26-rely(m),vehicle26-relvx(km/h),vehicle26-relvy(km/h),vehicle27-relx(m),vehicle27-rely(m),vehicle27-relvx(km/h),vehicle27-relvy(km/h)
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.4,-33.4,-3.4691,6.48,-6.2,70,11.717,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,34.8,7.6579,12.568,4.6,-22.6,1.2437,15.382,2.6,-51,-2.7491,6.0218,7.4,-16.2,1.5054,31.352,2.2,7.6,5.8254,14.662,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.4,-33.2,-2.3563,6.48,-6.6,70,10.866,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,35.2,7.7234,12.502,4.6,-22.2,2.2254,15.317,2.6,-51,-0.5891,6.0872,7.2,-15.4,2.0946,31.222,1.8,8.6,6.0218,16.757,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.4,-33,-0.9818,6.5454,-7,70.2,9.6876,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.2,35.4,7.3966,12.306,4.4,-21.8,2.6182,14.858,2.6,-50.8,0.3273,5.6291,7.4,-13.8,2.8146,31.026,1.6,9,6.0218,16.363,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,-32.8,-0.5236,6.3491,-7.2,70.2,8.64,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,35.8,6.7418,11.978,4.4,-21.4,3.4691,14.4,2.6,-50.6,1.1782,5.04,7.2,-13,2.88,30.437,1.6,9.4,5.8254,15.775,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,-32.4,0,6.2837,-7.4,70.2,7.789,2.0291,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-0.6,36.2,6.48,11.848,4.4,-21,3.6654,13.942,2.6,-50.4,2.88,3.9928,7,-12.2,3.7309,29.128,1.4,9.8,5.4328,15.84,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.6,-32.4,0.1964,6.3491,-7.6,70.2,6.8728,2.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1,36.4,6.6109,11.586,4.2,-20.6,3.9272,13.483,2.6,-50.2,4.1891,3.9272,7,-11.6,4.2546,28.145,1.2,10.2,4.9091,14.792,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.4,-32.2,0.72,6.1528,-7.8,70.4,5.6291,2.0946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,36.8,6.8072,11.586,3.8,-20.2,4.5163,13.091,2.6,-50.2,5.4328,4.1237,6.8,-11,4.7128,23.171,1,10.6,4.2546,13.615,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.4,-32,1.1782,5.6946,-7.8,70.4,4.5163,1.8328,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,37,6.6763,11.52,4,-20,4.32,12.829,2.2,-50.2,6.5454,3.8618,6.6,-10.2,5.4328,18.917,1,11,3.8618,13.483,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.4,-32,2.5528,5.3672,-8,70.4,3.3382,2.0946,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.2,37.4,6.8728,11.389,3.6,-19.6,4.4509,12.371,2.2,-50.2,7.4621,3.5346,6.6,-9.6,5.3018,16.952,0.8,11.4,3.4691,13.091,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.4,-31.8,3.2728,5.1709,-8.2,70.6,1.8982,2.16,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.6,37.8,7.0691,11.52,3.8,-19.2,4.5163,12.109,1.4,-50.2,7.789,3.5346,6.4,-9,5.3672,15.971,0.8,11.6,3.0763,12.829,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.4,-31.6,3.9928,5.1709,-8.2,70.6,0,2.0291,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-1.8,38,6.9382,11.586,3.6,-18.8,4.4509,11.717,1.4,-49.8,8.1821,3.8618,6.2,-8,5.3018,15.971,0.8,12,2.6837,12.698,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.2,-31.4,4.6472,5.04,-8.2,70.6,-1.5054,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2,38.4,6.8728,11.258,3.2,-18.6,4.2546,11.258,1.2,-49.6,8.509,4.1891,6,-9.6,5.1054,16.56,0.6,12.4,2.3563,12.371,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,2.2,-31.4,5.2363,4.7782,-8.2,70.6,-2.88,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.2,38.6,6.9382,10.931,3.4,-18.2,4.7128,11.128,1,-49.6,7.9855,3.8618,5.8,-8.8,4.7782,17.672,0.6,12.8,2.4872,12.24,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1.6,-31.2,5.76,4.7782,-8,70.8,-4.3854,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.6,39,6.4146,10.603,3.2,-18,4.7128,10.603,0.8,-49.6,7.7234,2.9454,5.8,-8,4.3854,19.309,0.6,13,2.3563,12.306,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1.6,-31,5.8254,4.32,-7.8,70.8,-5.5637,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.6,39.4,5.3018,10.277,3,-17.6,5.6291,10.408,0.8,-49.4,7.0037,1.8328,5.6,-7.2,3.6,21.469,0.4,13.4,2.3563,12.568,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1.4,-31,5.76,4.1237,-7.4,70.8,-5.9563,1.7018,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,39.6,4.7128,10.669,2.8,-17.4,5.3018,10.211,0.4,-49.2,7.9855,0.5236,5.6,-6.4,2.8146,24.088,0.4,13.8,2.4872,12.306,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1.2,-30.8,5.1709,4.1891,-7.4,70.8,-5.8909,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-2.8,39.8,4.6472,10.997,2.8,-17.2,5.8254,10.08,0,-49.2,7.8545,-0.8509,5.4,-5.6,2.0946,27.883,0.4,14,2.3563,12.24,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1.2,-30.8,4.7782,4.1891,-7.2,71,-5.3672,1.8982,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3,40,4.3854,11.258,2.6,-16.8,6.48,10.015,0,-49.4,7.7234,-0.7854,5.4,-4.8,1.5054,27.818,0.2,14.4,2.3563,12.371,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1,-30.6,3.5346,4.1237,-7,71,-4.3854,2.0291,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3,40.4,4.32,11.454,2.4,-16.6,6.2182,10.015,-0.2,-49.6,7.2655,-0.4582,5.4,-4.2,1.1128,27.818,0.2,14.8,2.16,12.698,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,1,-30.6,3.3382,4.32,-6.8,71,-3.3382,2.2909,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3,40.6,4.5163,11.912,2,-16.2,6.0872,9.7524,-0.4,-49.6,6.8728,0.0655,5.4,-3.4,0.5891,27.557,0.2,15.2,1.7672,12.829,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.4,2.8146,4.4509,-6.8,71,-2.2909,2.3563,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.2,41.2,4.4977,12.549,2.2,-16,5.76,9.949,-1,-49.6,5.8254,1.1128,5.4,-2.6,0.3273,27.426,0,15.4,1.8982,13.091,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30.2,2.3563,4.5163,-6.8,71.2,-1.7018,2.5528,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,41.6,4.6211,12.986,1.6,-15.8,5.3018,9.8834,-0.8,-50,5.2363,2.3563,5.4,-1.8,0,27.426,0,15.8,1.8328,13.483,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-30.2,2.0291,4.8437,-6.8,71.2,-0.9163,2.4872,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.6,41.8,4.5238,13.177,1.6,-15.4,4.7128,9.8834,-1,-49.4,4.8437,3.1418,5.4,-1,0,27.883,0,16.2,1.5709,13.615,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.8,-30,1.5054,5.04,-6.8,71.4,-0.3273,2.88,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.8,42.2,4.5631,13.072,1.6,-15.2,3.9928,9.949,-1,-49.2,3.9928,3.4691,5.4,-0.2,0,28.408,0,16.6,1.5054,13.811,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-29.8,1.5054,5.1054,-6.8,71.4,0.6545,3.0109,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.8,42.6,4.3761,13.016,1.4,-15,3.5346,9.7524,-1.2,-49,3.7309,4.5818,5.4,0.4,0,28.603,0,17,1.6363,14.072,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-29.8,1.3091,5.04,-6.8,71.4,1.8328,3.2072,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-3.9086,42.948,3.9272,12.632,1.4,-14.6,3.4037,9.6876,-1.2,-48.8,3.3382,5.5637,5.4,1.2,0.3273,28.8,-0.2,17.4,1.8982,14.4,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-29.6,1.3091,5.1709,-6.8,71.6,3.4037,3.0763,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.0172,43.298,3.5738,12.659,1.4,-14.4,2.5528,9.7524,-1.4,-48.8,3.6654,6.0218,5.4,2,0.5891,28.997,-0.2,17.8,2.2909,14.4,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-29.4,1.1782,5.1709,-6.8,71.6,5.2363,3.0109,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.1258,43.646,3.7384,12.784,1.2,-14,2.4872,9.5566,-1.4,-49,3.3382,5.4982,5.4,3,1.1128,29.192,-0.2,18.2,2.8146,14.072,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.6,-29.2,1.3091,5.04,-6.8,71.8,8.509,2.6837,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.2342,43.994,3.7309,12.632,1.2,-13.8,2.2254,9.491,-1.4,-49,2.4218,5.76,5.4,3.8,1.5054,29.389,-0.2,18.6,3.0763,13.811,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-29.2,0.9818,4.7782,-7.2,71.8,11.848,2.8146,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.3428,44.342,3.9086,12.549,1,-13.6,2.0946,9.229,-1.8,-48.2,1.3746,6.48,5.4,4.6,2.0946,31.222,-0.4,19,3.7309,13.615,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-29,0.9163,4.7782,-7.6,72,15.6,2.52,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.4514,44.692,3.9086,12.549,1,-13.4,1.7672,8.771,-1.8,-48,-0.0655,7.5924,5.2,5.4,3.1418,32.334,-0.6,19.4,4.32,13.483,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-28.8,0.7854,4.32,-8,72,20.314,2.0571,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.56,45.04,3.9086,12.549,1,-13,1.6363,8.509,-1.8,-48,-1.44,9.0324,5.2,6.2,3.8618,33.054,-0.6,19.8,5.1709,13.418,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-28.8,0.5698,3.9504,-8.4,72,24.48,1.44,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.6686,45.388,3.9086,12.549,1,-12.8,1.3091,7.789,-1.8,-47.8,-2.6837,10.015,5,7,4.5818,33.709,-0.8,20,5.8909,13.418,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-28.6,0.2734,3.704,-9.6,72,32.4,3.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.7772,45.738,3.9086,12.549,1,-12.6,1.1782,7.3966,-1.4,-47.6,-3.7309,10.408,5,7.8,5.2363,34.298,-0.8,20.4,6.4146,13.483,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-28.6,-0.1001,3.6154,-10.2,72.2,32.4,3.6,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.8858,46.086,3.9086,12.549,0.8,-12.4,0.9163,6.6763,-1.4,-47.2,-4.9091,10.08,4.8,9.6,5.76,34.495,-1.2,20.8,7.0037,13.288,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-28.4,-0.154,3.3266,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-4.9942,46.434,3.9086,12.549,1,-12.2,1.2437,6.0218,-1,-46.8,-4.3854,10.211,4.4,10.4,6.0872,34.298,-1.4,21.2,7.5924,13.549,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4,-28.4,-0.2118,3.1996,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.1028,46.782,3.9086,12.549,0.8,-12,1.44,5.1054,-1,-46.4,-1.6363,9.5566,4.4,11.2,6.5454,33.709,-1.6,21.6,8.1821,13.877,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.41176,-28.306,-0.2695,3.2689,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.2114,47.132,3.9086,12.549,0.8,-12,1.8328,4.3854,-0.8,-46.2,1.1618,8.3945,4.2,12.2,6.7418,32.728,-1.8,22,8.3779,13.942,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.42352,-28.212,-0.3234,3.1765,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.32,47.48,3.9086,12.549,0.8,-11.8,2.0291,3.9272,-0.8,-45.8,3.9731,7.0757,4,13,6.6763,31.352,-2,22.4,8.509,13.746,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.4353,-28.118,-0.3696,3.2843,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.4286,47.828,3.9086,12.549,0.8,-11.8,2.0291,3.4037,-0.6,-45.6,5.976,5.6226,3.8,13.8,6.3491,29.586,-2.4,22.6,8.1821,13.615,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0.44706,-28.024,-0.4043,3.2342,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,-5.5372,48.178,3.9086,12.549,0.6,-11.6,2.88,2.88,-1,-45.6,7.789,4.4509,3.6,14.6,6.0872,29.389,-2.6,23.2,8.1166,13.549,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0,0,-0,0,0
